ID,read,dir,region,taxon,kingdom,phylum,class,order,family,genus,species,rank,cut-off,confidence,referenceID,blast.score,blast.sim,blast.coverage
SRR9211241,170,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,17158,F,ITS2,Leccinum melaneum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum_melaneum,species,0.983,0.4708,UDB019644,1.0,1.0,93.0
SRR9211241,17418,F,ITS2,Sordariales sp,Fungi,Ascomycota,Sordariomycetes,Sordariales,Sordariales_fam_Incertae_sedis,Sordariales_gen_Incertae_sedis,Sordariales_sp,species,0.844,0.8632,UDB07327864,0.97143,0.97143,104.0
SRR9211241,18440,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02977561,0.9905700000000001,0.9905700000000001,105.0
SRR9211241,195,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,20659,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02901765,0.9814799999999999,0.9814799999999999,53.0
SRR9211241,2102,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,0.9905700000000001,0.9905700000000001,105.0
SRR9211241,21162,F,ITS2,Leccinum melaneum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum_melaneum,species,0.983,0.4708,UDB019644,1.0,1.0,93.0
SRR9211241,2245,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02977561,1.0,1.0,105.0
SRR9211241,2751,F,ITS2,Umbelopsis sp,Fungi,Mucoromycota,Umbelopsidomycetes,Umbelopsidales,Umbelopsidaceae,Umbelopsis,Umbelopsis_sp,species,0.7,0.795,UDB07144133,0.9905700000000001,0.9905700000000001,104.0
SRR9211241,3547,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211241,3667,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03022479,1.0,1.0,53.0
SRR9211241,3938,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,3940,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,0.9905700000000001,0.9905700000000001,105.0
SRR9211241,3990,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,411,F,ITS2,Leccinum melaneum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum_melaneum,species,0.983,0.4708,UDB019644,0.98936,0.98936,93.0
SRR9211241,4219,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,102.0
SRR9211241,4388,F,ITS2,Phialophora ellipsoidea,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Phialophora,Phialophora_ellipsoidea,species,0.891,0.8497,AF050282,1.0,1.0,60.0
SRR9211241,4416,F,ITS2,Leccinum melaneum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum_melaneum,species,0.983,0.4708,UDB019644,1.0,1.0,171.0
SRR9211241,4432,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4605,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4701,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4757,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4758,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4789,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4869,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,101.0
SRR9211241,4943,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,4994,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,5068,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,521,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211241,5253,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,5288,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,101.0
SRR9211241,5289,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,0.9902,0.9902,101.0
SRR9211241,5350,F,ITS2,Hydnodontaceae sp,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Hydnodontaceae,Hydnodontaceae_gen_Incertae_sedis,Hydnodontaceae_sp,species,0.943,0.7741,UDB03485734,0.9871800000000001,0.9871800000000001,77.0
SRR9211241,5414,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02895754,1.0,1.0,86.0
SRR9211241,5504,F,ITS2,Russula sp,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_sp,species,0.7,0.7541,UDB05915635,0.9817400000000001,0.9817400000000001,218.0
SRR9211241,5535,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211241,6789,F,ITS2,Leccinum melaneum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,Leccinum_melaneum,species,0.983,0.4708,UDB019644,1.0,1.0,93.0
SRR9211241,6807,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02968247,1.0,1.0,53.0
SRR9211241,6919,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02968247,0.9444400000000001,0.9444400000000001,53.0
SRR9211241,7327,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02901776,0.98333,0.98333,59.0
SRR9211241,868,F,ITS2,Solicoccozyma terricola,Fungi,Basidiomycota,Tremellomycetes,Filobasidiales,Piskurozymaceae,Solicoccozyma,Solicoccozyma_terricola,species,0.92,0.4957,AF444350,1.0,1.0,83.0
SRR9211241,9754,F,ITS2,Leccinum,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,Leccinum,unidentified,genus,0.952,0.3067,UDB019644,0.97872,0.97872,93.0
SRR9211241,k141_24,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211242,10103,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.9577500000000001,0.9577500000000001,70.0
SRR9211242,10410,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,10560,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,10705,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,11687,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.9718300000000001,0.9718300000000001,70.0
SRR9211242,12317,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,12909,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98551,0.98551,68.0
SRR9211242,13062,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,69.0
SRR9211242,13186,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,13220,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,13434,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,13522,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,13652,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB02977530,0.96429,0.96429,55.0
SRR9211242,13822,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,KX664700,0.9881,0.9881,83.0
SRR9211242,13989,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,14026,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,69.0
SRR9211242,1431,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,14458,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,15262,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB01650944,0.94667,0.94667,74.0
SRR9211242,15466,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,16265,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,16408,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,16450,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,68.0
SRR9211242,16595,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,1668,F,ITS2,Teratosphaeria sp,Fungi,Ascomycota,Dothideomycetes,Mycosphaerellales,Teratosphaeriaceae,Teratosphaeria,Teratosphaeria_sp,species,0.978,0.6505,UDB05437130,0.9845,0.9845,128.0
SRR9211242,16685,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.9718300000000001,0.9718300000000001,70.0
SRR9211242,16693,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,16753,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98571,0.98571,69.0
SRR9211242,16895,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,69.0
SRR9211242,17059,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,17251,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.9718300000000001,0.9718300000000001,70.0
SRR9211242,17447,F,ITS2,Russula sp,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_sp,species,0.7,0.7541,UDB06045483,1.0,1.0,102.0
SRR9211242,1753,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,1774,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,18012,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,18222,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,18564,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,18901,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,18976,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,19012,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,68.0
SRR9211242,19476,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,19723,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,19724,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,19752,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,20224,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,69.0
SRR9211242,20473,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,KX664700,0.9881,0.9881,83.0
SRR9211242,20542,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,20653,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,20989,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,21297,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.95714,0.95714,69.0
SRR9211242,21481,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,21570,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,21913,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,27,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,2741,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,2972,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,2994,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,2996,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB01658513,0.9764700000000001,0.9764700000000001,84.0
SRR9211242,3109,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,3396,F,ITS2,Chytridiales sp,Fungi,Chytridiomycota,Chytridiomycetes,Chytridiales,Chytridiales_fam_Incertae_sedis,Chytridiales_gen_Incertae_sedis,Chytridiales_sp,species,0.742,0.3282,UDB02246769,0.93458,0.93458,105.0
SRR9211242,3572,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB01650161,0.96341,0.96341,81.0
SRR9211242,3960,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03012281,1.0,1.0,105.0
SRR9211242,4047,F,ITS2,Tomentella sp,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Tomentella,Tomentella_sp,species,0.7,0.982,UDB05783663,1.0,1.0,76.0
SRR9211242,4173,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB01650161,0.9756100000000001,0.9756100000000001,81.0
SRR9211242,4300,F,ITS2,Lachnum pygmaeum,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,Lachnum_pygmaeum,species,0.959,0.6161,AJ430219,0.98936,0.98936,93.0
SRR9211242,4356,F,ITS2,Piloderma sp,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Pilodermataceae,Piloderma,Piloderma_sp,species,0.947,0.7286,UDB001732,0.99099,0.99099,110.0
SRR9211242,4779,F,ITS2,Cladophialophora sp,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Cladophialophora,Cladophialophora_sp,species,0.7,0.9573,UDB03008554,1.0,1.0,58.0
SRR9211242,4884,F,ITS2,Trechisporales sp,Fungi,Basidiomycota,Agaricomycetes,Trechisporales,Trechisporales_fam_Incertae_sedis,Trechisporales_gen_Incertae_sedis,Trechisporales_sp,species,0.7,0.9,UDB06369808,0.98667,0.98667,74.0
SRR9211242,4974,F,ITS2,Piloderma sp,Fungi,Basidiomycota,Agaricomycetes,Atheliales,Pilodermataceae,Piloderma,Piloderma_sp,species,0.947,0.7286,UDB001732,1.0,1.0,110.0
SRR9211242,5013,F,ITS2,Russula pubescens,Fungi,Basidiomycota,Agaricomycetes,Russulales,Russulaceae,Russula,Russula_pubescens,species,0.7,0.7541,UDB011111,1.0,1.0,188.0
SRR9211242,5091,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,515,F,ITS2,Agaricomycetes sp,Fungi,Basidiomycota,Agaricomycetes,Agaricomycetes_ord_Incertae_sedis,Agaricomycetes_fam_Incertae_sedis,Agaricomycetes_gen_Incertae_sedis,Agaricomycetes_sp,species,0.701,0.7281,UDB06360299,0.9870099999999999,0.9870099999999999,76.0
SRR9211242,518,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,1.0,1.0,70.0
SRR9211242,5431,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,5448,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.98592,0.98592,70.0
SRR9211242,6301,F,ITS2,Cenococcum sp,Fungi,Ascomycota,Dothideomycetes,Mytilinidales,Gloniaceae,Cenococcum,Cenococcum_sp,species,0.904,0.7378,UDB0728486,0.9718300000000001,0.9718300000000001,70.0
